,eid,startTime,endTime,lat,lon,v1MMSI,v2MMSI
5341,b08572293b571cc66080180ded55e42b.1,2021-10-10 10:40:00 UTC,2021-10-10 16:00:00 UTC,-16.2656230915,-80.72216449745,357832000,412420973
5342,770419cf45f05dbbf05e3fa1172ee825.1,2022-02-01 17:50:00 UTC,2022-02-01 23:50:00 UTC,-4.800019501056,-102.99096955618248,357832000,412420965
5343,98a6aa565411f866fbe66c21af36e90d.1,2021-10-20 11:10:00 UTC,2021-10-20 15:40:00 UTC,-16.2128285541,-80.8556757981,357832000,412422701
5344,74c5103d2a7ac79d7c807362a64cbb20.1,2022-06-24 13:20:00 UTC,2022-06-24 17:30:00 UTC,-2.30098806205,-101.02133230375,357832000,412420933
5345,72f1d01c6ebcc857aaf6ed54decbd2a0.1,2022-05-25 14:10:00 UTC,2022-05-25 21:00:00 UTC,-3.523557286743243,-106.53996189397296,357832000,412420493
5346,7c5908cda4c66dedb1cbbfbfaff64ff1.1,2022-06-29 14:10:00 UTC,2022-06-29 16:40:00 UTC,-2.3687430319,-96.3297775433,357832000,412420806
5347,5f0156efcb0ef348a21b16353575afd2.1,2022-05-07 17:40:00 UTC,2022-05-07 23:00:00 UTC,-0.8269792750311111,-115.4404687096655,357832000,412421357
5348,32ce821436fc17f752319cfce4900e18.1,2022-05-07 17:10:00 UTC,2022-05-07 22:20:00 UTC,-0.8130653636,-115.435915149,357832000,412420431
5349,b96f300d37ac0160299cb488506ce112.1,2022-05-01 14:00:00 UTC,2022-05-01 17:50:00 UTC,-1.9414912183342108,-113.27170794912644,357832000,412421006
5350,69513cd46cc504c4ed85cd7c88156d23.1,2022-05-27 12:50:00 UTC,2022-05-27 17:30:00 UTC,-3.61800085145,-106.1669999518,357832000,412420652
5351,3d6a69d6b7261a71a428be00128cba10.1,2017-08-25 18:10:00 UTC,2017-08-25 20:50:00 UTC,-32.442035824200005,36.5396770243,416521000,664104000
5352,714967da4ab09af5b76783f8881082df.1,2020-01-22 19:40:00 UTC,2020-01-23 10:00:00 UTC,16.077073551826,-159.16433068148288,416521000,416242800
5353,aad5c038aa0d632bc26ba22adb9e97f9.1,2019-05-18 13:10:00 UTC,2019-05-18 15:30:00 UTC,-35.2279767164,67.79775346625,416521000,416002125
5354,be07e77e50f4627ab508d2ffc35376b9.1,2019-10-13 04:10:00 UTC,2019-10-13 10:00:00 UTC,-36.04545270485,33.91451223365,416521000,416635000
5355,933ac2f0e89776eb41cb07d056b70678.1,2019-05-22 12:10:00 UTC,2019-05-22 17:40:00 UTC,-34.2319232231,74.0193021694,416521000,416004473
5356,87b144cdf1e15fa434a9ea5306794662.1,2019-05-19 15:10:00 UTC,2019-05-19 19:50:00 UTC,-36.56246824095,70.54441370695,416521000,416004279
5357,b656ea676b9e040b872a5437639f2868.1,2019-04-14 06:50:00 UTC,2019-04-14 09:30:00 UTC,-37.4009525502,45.7820638477,416521000,416187800
5358,c2ae5ed69264ff57ee688ee51fda31aa.1,2019-07-13 09:00:00 UTC,2019-07-13 14:40:00 UTC,-32.07245608886727,35.71768642902803,416521000,416005307
5359,221025e5ddde0562ff8b8a05a376928a.1,2019-10-16 11:30:00 UTC,2019-10-16 20:40:00 UTC,-27.394752350657,37.52083518632059,416521000,416153600
5360,5044e57d468b09bf63d87b6239ca2143.1,2019-05-23 01:00:00 UTC,2019-05-23 05:20:00 UTC,-34.616031284,73.68967575385,416521000,416004747
5361,e268a7272c91a6f420e55b8418135024.1,2019-04-22 00:00:00 UTC,2019-04-22 03:40:00 UTC,-38.01017692805,67.91337333905001,416521000,416002125
5362,3591d3902c32a73980374c2559cfaa52.1,2018-05-25 09:10:00 UTC,2018-05-25 13:30:00 UTC,-33.4316834549,34.7409408752,416521000,416252500
5363,727178a9c552ccbac040f1e88c239fed.1,2019-09-28 04:50:00 UTC,2019-09-28 07:00:00 UTC,-27.05263872035,52.4477588494,416521000,416005540
5364,8ede3369e5ea9a360109e823483a0060.1,2017-09-08 15:20:00 UTC,2017-09-08 21:10:00 UTC,-33.971545062639656,36.17987298970117,416521000,416058900
5365,bf69ac7539552edb78af78c9393aae43.1,2018-09-11 05:00:00 UTC,2018-09-11 16:10:00 UTC,-36.44757172695,30.53855810044652,416521000,416058700
5366,c4514957a64c55415aa80e1e8ae81bc3.1,2019-07-04 03:30:00 UTC,2019-07-04 11:00:00 UTC,-34.85636877365,34.16078584715,416521000,416329000
5367,4b365eb83a14aaa4f340d40952a898da.1,2018-09-13 03:40:00 UTC,2018-09-13 10:50:00 UTC,-33.061341003647435,35.03871229489462,416521000,416058800
5368,cee99e56426643f9c82bddc23e2a0b28.1,2019-06-19 17:30:00 UTC,2019-06-19 22:10:00 UTC,-33.875068904349995,42.9420364273,416521000,416002718
5369,7101c73bff55e960201474dd7d7cdbd6.1,2019-07-12 06:20:00 UTC,2019-07-12 09:00:00 UTC,-34.2313074163,32.93324772324999,416521000,416745000
5370,5f6a47c6c396e34c6c44758101b59d6d.1,2017-08-28 19:50:00 UTC,2017-08-28 23:10:00 UTC,-30.288647001,39.25242473490001,416521000,416175800
5371,cb85c5a380e4ff581865b71aaf6dd830.1,2018-09-19 09:00:00 UTC,2018-09-19 13:20:00 UTC,-30.5601211702,41.15996892319999,416521000,416175800
5372,ea1e5da0e08f041da394869055b27e52.1,2019-01-19 04:00:00 UTC,2019-01-19 06:30:00 UTC,-14.932699337350002,-131.05365775095,416521000,416002591
5373,6c36a773fe5d9e1062f5294b946800c3.1,2020-01-03 04:20:00 UTC,2020-01-03 09:50:00 UTC,19.944318917986536,-176.15828971433336,416521000,416002116
5374,78eb077c0de34d924dac5f073a6c135d.1,2019-01-17 20:40:00 UTC,2019-01-18 05:30:00 UTC,-16.40661210769348,-132.23988047752198,416521000,416000301
5375,e3a3417678753cfd4913e54fad091d9a.1,2018-05-24 11:10:00 UTC,2018-05-24 18:40:00 UTC,-32.85022619385,34.82534549055,416521000,416002566
5376,892f12fd1991adcccd098dc0e7fd2586.1,2019-09-30 05:40:00 UTC,2019-09-30 14:40:00 UTC,-28.06198232649175,51.775768529732765,416521000,416001838
5377,146703bdc3ea4393f3041b0704855168.1,2019-09-29 02:20:00 UTC,2019-09-29 05:20:00 UTC,-28.06510696875,51.925128015750005,416521000,416558000
5378,c4ff10d2d47a5ac5117bb197c3333ea8.1,2019-04-15 02:00:00 UTC,2019-04-15 04:20:00 UTC,-38.2703852907,47.96672315995001,416521000,416002764
5379,5b7b8a15a33d511b227e6e9f64859a67.1,2019-05-22 02:50:00 UTC,2019-05-22 07:20:00 UTC,-34.3498496963,73.9866322708,416521000,416004879
5380,066e78ef9f6fcdd992131e2c468419ec.1,2019-01-13 16:50:00 UTC,2019-01-13 20:00:00 UTC,-15.4519514937,-133.5568455053,416521000,416077500
5381,e4fde301fe964782f5030e0c101dac21.1,2017-05-31 03:20:00 UTC,2017-05-31 05:30:00 UTC,-34.9644477023,32.6299367583,416521000,416002425
5382,94049cd20f87d0abf4ad7dce3a110bb6.1,2018-09-20 10:40:00 UTC,2018-09-20 13:20:00 UTC,-30.0065539631,43.5601497041,416521000,416005307
5383,3f4c3cb9f66e764d6c4ecfe1584d4195.1,2018-05-31 00:10:00 UTC,2018-05-31 03:50:00 UTC,-36.7542952852,29.528231487250007,416521000,416879000
5384,c1ad2480e2147bfa9c0695a9333f4c38.1,2018-06-02 05:50:00 UTC,2018-06-02 09:00:00 UTC,-34.97286650985,38.068705622500005,416521000,416005307
5385,0fd0885b83f6cbd160ed1c4ec47f3423.1,2019-05-24 15:00:00 UTC,2019-05-24 19:30:00 UTC,-35.0954399689,73.24519276634999,416521000,416775000
5386,630e89d64a73a53c0c4de621e06a82f8.1,2019-06-30 06:30:00 UTC,2019-06-30 09:00:00 UTC,-32.52429999355,35.994190856500005,416521000,416002061
5387,9c518c934eb6f1cd73fe59602f5b43e7.1,2016-07-12 17:50:00 UTC,2016-07-12 21:40:00 UTC,-36.8303087435,32.745185993099994,416521000,416329000
5388,7757eb221fe2890253b50e406da74173.1,2019-01-15 18:30:00 UTC,2019-01-15 23:50:00 UTC,-15.81484877083111,-133.602914826534,416521000,416233900
5389,f9ea2f20645bbd7c67cad93759fa526d.1,2019-07-15 05:00:00 UTC,2019-07-15 07:40:00 UTC,-32.15317625115,39.46459410195,416521000,416002499
5390,0e8fb962e846f8ca63380e3aa1cc5356.1,2018-06-22 04:00:00 UTC,2018-06-22 07:00:00 UTC,-3.9149379164,64.9914432211,416521000,416000633
5391,bffc081c84c44c219539d4de2c1d0607.1,2019-04-22 13:00:00 UTC,2019-04-22 16:30:00 UTC,-37.87184792255,69.82174041605,416521000,416005073
5392,fc836481f34acb90e138638792df564b.1,2018-05-25 15:20:00 UTC,2018-05-25 21:00:00 UTC,-33.38483151,34.6829136801,416521000,416002865
5393,5547815321059a37ae6af1d4cceb8192.1,2020-01-12 00:30:00 UTC,2020-01-12 03:10:00 UTC,4.9431320165,-171.8493508397,416521000,416221800
5394,3dd80a83e4c3636cd662f0b139c2aa2d.1,2018-05-25 02:20:00 UTC,2018-05-25 07:00:00 UTC,-33.455278619,34.7466719066,416521000,416239800
5395,a036b6516c7c13ab056361e2de1ca490.1,2019-09-29 14:10:00 UTC,2019-09-29 20:30:00 UTC,-28.21541981335283,51.64179883522408,416521000,416005073
5396,3724513279f10beeba00023126118165.1,2019-07-04 15:20:00 UTC,2019-07-04 23:30:00 UTC,-34.60221794544767,34.354153108421045,416521000,416059700
5397,2fb41f17aa55718aa0f929a9aeced8ba.1,2017-09-07 05:20:00 UTC,2017-09-07 08:00:00 UTC,-32.53316922675,36.94743469875001,416521000,416002655
5398,29845e05a1c0a35311fee855650daa23.1,2018-09-16 04:10:00 UTC,2018-09-16 14:30:00 UTC,-29.47082428774706,39.5999461957488,416521000,416005115
5399,650fb43c75e1874a7aa5e32f0dcfe682.1,2017-09-11 04:50:00 UTC,2017-09-11 09:00:00 UTC,-28.8913893704,37.327453632,416521000,416002865
5400,22fbea241e6dd3a61d11a79d7028bb43.1,2019-06-20 15:30:00 UTC,2019-06-20 18:40:00 UTC,-33.811157266,42.66193485775,416521000,416002656
5401,a220770bcb4fed152eca4253cb9d07aa.1,2019-04-21 04:50:00 UTC,2019-04-21 07:40:00 UTC,-37.410055782650005,68.0142934911,416521000,416252700
5402,3ee36ee4a918ed38dad1ac6786e414c6.1,2020-01-23 18:20:00 UTC,2020-01-24 07:00:00 UTC,16.156073731615443,-159.1673610114027,416521000,416002962
5403,138874db47f03722262526c40498ee9a.1,2017-06-01 06:30:00 UTC,2017-06-01 08:50:00 UTC,-35.97796742375,32.447498850799995,416521000,664104000
5404,558eab78720a428c00af3262c2394f04.1,2019-10-01 03:30:00 UTC,2019-10-01 14:50:00 UTC,-28.337912654515748,51.1232182516406,416521000,416002125
5405,33d2fbe73a769493351edf85e8cebd85.1,2017-08-24 18:50:00 UTC,2017-08-24 22:50:00 UTC,-31.003575115899995,38.589360840400005,416521000,664060000
5406,b4ddc8563b2b6fd5a1c00870287746d8.1,2019-04-21 08:30:00 UTC,2019-04-21 12:20:00 UTC,-37.39916245185946,68.04191426648933,416521000,416002508
5407,f87554bf853a2d8e00346912bfc1a363.1,2020-01-30 00:00:00 UTC,2020-01-30 05:50:00 UTC,3.1033905686,-149.1088724196,416521000,416005836
5408,801402763bfc6a2772d6eb2fa3b874e9.1,2019-01-13 20:30:00 UTC,2019-01-14 07:30:00 UTC,-15.427083088541666,-133.68112355718344,416521000,416002585
5409,7026c8eeb92bcefa00aac10f93385642.1,2019-07-06 05:10:00 UTC,2019-07-06 10:40:00 UTC,-31.329167438399995,35.642722729347405,416521000,416175800
5410,7e18ddc7003f8109f98b6023a35e3df3.1,2019-01-14 19:30:00 UTC,2019-01-15 04:50:00 UTC,-15.989988952839187,-132.16239317651227,416521000,416002274
5411,ca2667ea1d903d488e83268de21f3656.1,2019-05-18 01:30:00 UTC,2019-05-18 05:00:00 UTC,-36.1076336753,66.3929907153,416521000,416002508
5412,6c7a95da45154f9de6796199f04501bf.1,2019-07-08 05:10:00 UTC,2019-07-08 09:20:00 UTC,-28.963865526600003,36.6528642471,416521000,416002039
5413,a9ebd31b6fecfdfa85a50f951475289f.1,2020-01-24 18:20:00 UTC,2020-01-25 03:40:00 UTC,16.134539480879166,-159.1543033215766,416521000,416005097
5414,9777efd14dfa031b3c4d81149a2ccecd.1,2019-06-30 14:30:00 UTC,2019-06-30 17:50:00 UTC,-32.68333291175,35.982089315450004,416521000,416002566
5415,c63e632f331d4a669e91fd2d6dcf758c.1,2019-09-29 05:40:00 UTC,2019-09-29 09:10:00 UTC,-28.11150414365,51.87701721005,416521000,416775000
5416,88d13f713bb3b96be566bfa050b8c3c4.1,2018-09-19 05:40:00 UTC,2018-09-19 08:30:00 UTC,-30.5317021533,41.1270758658,416521000,416004369
5417,65e9bb0938bdc88bba627f86c4385fea.1,2019-04-15 04:30:00 UTC,2019-04-15 07:00:00 UTC,-38.28291801940001,47.9611648032,416521000,416002287
5418,8420fe8333bca9e77e7ca446fa82f6a8.1,2019-04-30 06:50:00 UTC,2019-04-30 09:00:00 UTC,-36.0790718864,43.0881427829,416521000,416002407
5419,1f64de7dbae32721991cb637107f4da3.1,2018-09-10 13:50:00 UTC,2018-09-10 23:00:00 UTC,-36.51032505230217,30.530867455124262,416521000,416745000
5420,01b0e1ac701842593a0b6aee4bca8c3e.1,2019-05-25 01:50:00 UTC,2019-05-25 07:30:00 UTC,-35.267698205500004,73.31843857765,416521000,416004378
5421,afd478c8c4187df7a53ff63af5a76bcb.1,2020-01-22 00:00:00 UTC,2020-01-22 10:00:00 UTC,16.231137463635136,-159.14276964956812,416521000,416004591
5422,401fe3eee3ca43285511cab066239bcd.1,2019-04-21 00:20:00 UTC,2019-04-21 04:30:00 UTC,-37.43412886264999,67.97855562105,416521000,416001838
5423,18fb96f21db23f4f039987ce069b52e5.1,2019-01-19 18:10:00 UTC,2019-01-19 22:50:00 UTC,-15.155984409066669,-130.93433870133484,416521000,416002261
5424,8f915d41526dcdff2933fe91e7972e7c.1,2017-09-07 20:40:00 UTC,2017-09-08 05:50:00 UTC,-32.68034054125385,36.81804621669989,416521000,416002566
5425,d7f49b0eb7c06de876f9636d42f50ef4.1,2019-10-04 08:20:00 UTC,2019-10-04 12:20:00 UTC,-29.87370301933243,43.40666988134837,416521000,416252700
5426,b5d5ff34fd8da3e663674632b2652a04.1,2019-12-30 18:40:00 UTC,2019-12-30 21:10:00 UTC,12.97894554075,176.93797579285,416521000,416221900
5427,719d1b895081691e65d85bf0b414420d.1,2019-10-01 16:30:00 UTC,2019-10-01 19:10:00 UTC,-28.44063221245,51.014977772250006,416521000,416002508
5428,0ebfa0d81f49784cabe1bca82538410f.1,2019-10-05 04:10:00 UTC,2019-10-05 08:20:00 UTC,-30.05877231875,43.135908892,416521000,416316000
5429,27875477759b99a6497b0ed8a58cbfa3.1,2018-09-16 14:30:00 UTC,2018-09-16 20:10:00 UTC,-29.3671780667,39.814664804500005,416521000,416239800
5430,535a450c6c267bd33ae5353f1611ae3d.1,2017-09-15 04:20:00 UTC,2017-09-15 13:00:00 UTC,-37.17471751930435,30.512557678797805,416521000,416063800
5431,2ca16fd15cbbbc8c8fa52acedd00873f.1,2019-06-25 05:10:00 UTC,2019-06-25 09:20:00 UTC,58.52164224599999,-4.6694928938,259288000,235083697
5432,547f34fd02a261a1ef85175943c4e215.1,2019-11-06 06:50:00 UTC,2019-11-06 09:10:00 UTC,58.5216666667,-4.6683333333,259288000,235083697
5433,a8fe617e0fd5eea53cb991f937dab8ce.1,2019-08-22 13:40:00 UTC,2019-08-22 16:50:00 UTC,60.8690133333,-147.3966524863,367486040,367085340
5434,01996700f2df50019d9a0767eecb562a.1,2022-04-26 09:30:00 UTC,2022-04-26 13:10:00 UTC,53.4853434693,-167.7876271717,367486040,367375120
5435,b55687fd21c30f682c4ec338ebd5b34d.1,2019-06-19 05:50:00 UTC,2019-06-19 08:40:00 UTC,54.61356188505,-163.57722246185,367486040,368339000
5436,f44ce14e28efe73cdc5cb62cbbf4e228.1,2019-08-29 18:40:00 UTC,2019-08-30 06:30:00 UTC,60.93385358217537,-146.99169712424347,367486040,367609000
5437,673cf11b1396ab2055fb4a77861e46cf.1,2019-06-19 00:00:00 UTC,2019-06-19 11:10:00 UTC,54.61322218636757,-163.5767324501198,367486040,367674280
5438,39b76a8d30b8dba6ee84da4c2dc7103f.1,2021-07-01 10:40:00 UTC,2021-07-01 16:50:00 UTC,58.72952277905,-158.419493476,367486040,367769940
5439,a1fcacd420f1481bc205ecbd29781645.1,2018-06-26 08:30:00 UTC,2018-06-26 13:00:00 UTC,58.753899903100006,-158.4538268448,367486040,367581000
5440,8b5cf8221a4a06d831b3292ec2e4269f.1,2019-08-22 21:20:00 UTC,2019-08-23 04:10:00 UTC,60.88246265988182,-147.3561885501,367486040,367088940
5441,c57da57b4d0a21713738b6803f1f827b.1,2018-04-26 10:40:00 UTC,2018-04-26 15:20:00 UTC,58.689123231040426,-161.308465290285,367486040,367008590
5442,c3e7110588e6067af062948e4b8e215d.1,2022-07-02 04:10:00 UTC,2022-07-02 06:40:00 UTC,58.3196102616,-157.60811599130002,367486040,368010760
5443,669fd729b41e8949ca5a065bdec6672e.1,2021-10-19 00:10:00 UTC,2021-10-19 14:30:00 UTC,57.27918980369999,-135.5948162734,367486040,367538770
5444,7a1733c58303402712c7d4d6437e6b5f.1,2017-07-17 00:10:00 UTC,2017-07-17 06:30:00 UTC,57.60140588070001,-157.838344348,367486040,366845000
5445,bc522283f45e0baea585855555cf4708.1,2020-08-03 15:50:00 UTC,2020-08-03 19:50:00 UTC,56.8660465852,-154.0208759067,367486040,367615000
5446,90a1c217c811c86b9d31ada155d07f73.1,2017-07-17 00:00:00 UTC,2017-07-17 07:30:00 UTC,57.6013364612,-157.8384660882,367486040,367374000
5447,e4a79d37ca56252b57827549ef4a4ede.1,2021-11-17 08:00:00 UTC,2021-11-17 15:00:00 UTC,55.9312321497,-133.2749480366,367486040,367606470
5448,0166f81c82a1217b74e1c75755f1425f.1,2017-08-09 03:00:00 UTC,2017-08-09 05:20:00 UTC,60.8115155416,-146.5693688562,367486040,303670000
5449,df6f2f3fdbc4e7ec3336b1c35d687fc2.1,2019-08-22 08:40:00 UTC,2019-08-22 12:00:00 UTC,60.8689097222,-147.3964649545,367486040,369515000
5450,a91d9d3338ff22d863fdde929693ab1b.1,2019-06-19 06:10:00 UTC,2019-06-19 09:10:00 UTC,54.612239391600006,-163.57733902755,367486040,366230550
5451,245c9b64db8834070283d7473608e502.1,2022-08-03 21:00:00 UTC,2022-08-03 23:50:00 UTC,57.19299112195001,-153.36232118675,367486040,366869780
5452,4bdaafe24b31cfcc0b4cc1044558b8b3.1,2022-07-01 05:00:00 UTC,2022-07-01 07:30:00 UTC,58.3208676836,-157.6076270777,367486040,368010760
5453,606f485298ec2ed10d3c7d77483291c2.1,2021-05-10 07:20:00 UTC,2021-05-10 17:10:00 UTC,58.81072516305,-160.8539422446,367486040,367008590
5454,64d99884fb5c8de4389bd1ff517e84e6.1,2017-10-24 05:50:00 UTC,2017-10-24 10:10:00 UTC,55.064464607,-132.1278627244,367486040,366945410
5455,c1d80eab43ea0589e355fbf496b95957.1,2019-08-24 06:00:00 UTC,2019-08-24 09:00:00 UTC,57.55318934405,-155.83843263715002,367392530,366929780
5456,6572130fd6270366491505c560b86de8.1,2019-08-25 10:00:00 UTC,2019-08-26 05:40:00 UTC,57.55329835482734,-155.84103143596758,367392530,366896490
5457,e7c2e525c2ffb6136195072f9d6a52fe.1,2017-07-08 13:00:00 UTC,2017-07-08 21:40:00 UTC,57.5915866006,-157.8462054956,367392530,367409350
5458,997996ea8bdbd3b9e7732212530e42d7.1,2016-04-22 07:20:00 UTC,2016-04-22 09:40:00 UTC,58.97930776965,-160.53450176175002,367392530,303667000
5459,f0ffa95529b235e8cccb27cca7cad164.1,2019-08-13 03:00:00 UTC,2019-08-13 09:00:00 UTC,55.16792114465,-160.76934130465,367392530,367578000
5460,468858a3fee53e76a7e520c2a7b780d5.1,2019-08-24 05:50:00 UTC,2019-08-24 18:10:00 UTC,57.55417261409999,-155.83745541435,367392530,368008610
5461,275ee5d825b952a839c156516df8ca6e.1,2019-08-24 07:50:00 UTC,2019-08-25 12:00:00 UTC,57.55261917692858,-155.83813476243546,367392530,366727880
5462,9aa17c6bd0698e126f18ae73987d0889.1,2019-09-05 18:50:00 UTC,2019-09-05 23:30:00 UTC,57.6673147625,-154.1819352012,367392530,368008610
5463,c0fe600ccf3d79908fb071980d72a6ac.1,2016-04-22 14:00:00 UTC,2016-04-22 16:10:00 UTC,58.80830574955,-160.85421115480003,367392530,367011410
5464,b0333058ae009cfacb2318111b63d40b.1,2021-06-12 07:10:00 UTC,2021-06-13 02:10:00 UTC,54.61403493161496,-163.56990982353176,367392530,303546000
5465,22d55bd861c0fdf61c87ef2c9ad797b6.1,2019-08-25 00:00:00 UTC,2019-08-25 04:00:00 UTC,57.55452516098108,-155.84040497694593,367392530,368008610
5466,d4b04f12c50a23f72d3c9cff72222ad8.1,2016-04-20 18:50:00 UTC,2016-04-20 21:50:00 UTC,58.6957253454,-161.1651844343,367392530,367465130
5467,0aa640a1448cdf3a707415d4c8e67c54.1,2019-08-26 10:10:00 UTC,2019-08-26 13:50:00 UTC,57.55347172245,-155.84206799265002,367392530,366896490
5468,9f95a5dba1b3a5b9dd2ab97071d5bf35.1,2021-08-31 18:50:00 UTC,2021-08-31 23:50:00 UTC,5.144524245621739,163.04708983361306,371785000,440195000
5469,f2fedb40fdfeb066e233d1e73fb6381a.1,2020-11-18 18:40:00 UTC,2020-11-18 23:50:00 UTC,-8.9562694781,179.57705923935,371785000,441493000
5470,875764f06470e01f0ddbfe4ff1f6405f.1,2021-07-02 04:30:00 UTC,2021-07-02 08:20:00 UTC,5.459291326450001,162.9860787814,371785000,441024000
5471,7ab3595211197bcb2541edfbad127a62.1,2021-12-13 19:40:00 UTC,2021-12-14 13:10:00 UTC,-8.987718293836478,179.61157815564536,371785000,572404220
5472,1e3a9fd267989bdae67751b83adb79da.1,2021-07-01 19:30:00 UTC,2021-07-01 23:50:00 UTC,5.367389011099999,162.85409989885002,371785000,440195000
5473,9878921b35476f8d6380c8da7152c7af.1,2021-06-08 18:10:00 UTC,2021-06-09 03:20:00 UTC,-8.911591285094444,179.68283736605133,371785000,440167000
5474,00ce828bcc2f70a1c0b4c7dbe29d707b.1,2021-12-18 18:20:00 UTC,2021-12-19 10:10:00 UTC,-8.99363987593,179.5589728305089,371785000,529729000
5475,90484e306f1d49aca646e293c939a4c1.1,2021-06-30 19:30:00 UTC,2021-07-01 08:30:00 UTC,5.474588390314287,162.9508080810256,371785000,441489000
5476,c010757596fde74c01231a13ee2946ed.1,2020-05-20 04:30:00 UTC,2020-05-20 10:20:00 UTC,-8.97920937030196,179.64358196083364,371785000,440479000
5477,3f8043a1f6695d9a2d6737be0a868faf.1,2021-05-30 00:10:00 UTC,2021-05-30 11:50:00 UTC,-8.904434584099999,179.6279128641,371785000,440195000
5478,008bd96c664af6584115ee1e0cceb111.1,2020-05-28 00:00:00 UTC,2020-05-28 08:10:00 UTC,-9.004416307600001,179.57523475985002,371785000,440195000
5479,591271ac3ef5beb6b366c1a7671c7694.1,2020-11-25 20:20:00 UTC,2020-11-26 11:40:00 UTC,-9.040404966561644,179.531060922068,371785000,440575000
5480,4355548a7a45c86ac10b1f06fd2bbf26.1,2021-12-19 18:00:00 UTC,2021-12-20 10:50:00 UTC,-8.950864790765104,179.59444807168555,371785000,529729000
5481,c74f7444cc22d829a952e402a5e5d60e.1,2020-11-15 00:20:00 UTC,2020-11-15 22:40:00 UTC,-8.964664748399999,179.57973660435,371785000,440823000
5482,fb237595094029279bd519020c295ac4.1,2020-11-21 18:00:00 UTC,2020-11-21 20:10:00 UTC,-8.872929712049999,179.7134274801,371785000,440167000
5483,2348d54306c89ee563f3e2d73a9d61cd.1,2021-09-03 20:40:00 UTC,2021-09-04 08:00:00 UTC,5.10532666289748,162.90215894782983,371785000,440226000
5484,5f8d6c949657f55187b2a62051e03dd7.1,2021-12-17 17:50:00 UTC,2021-12-18 13:20:00 UTC,-8.909683299027273,179.65018613742163,371785000,529729000
5485,62bf5300d07d19eede9be06ad89c6e31.1,2020-05-15 18:10:00 UTC,2020-05-16 11:40:00 UTC,-9.02201418566346,179.6134612991699,371785000,440823000
5486,fa7dec376fe2d30f0ee108f692c91ac0.1,2021-06-08 05:30:00 UTC,2021-06-08 09:30:00 UTC,-8.97532661005,179.57850211405002,371785000,440167000
5487,44b868dd69f698a491db5cfa9f4ad32c.1,2021-05-30 18:30:00 UTC,2021-05-31 04:40:00 UTC,-8.986529233283333,179.55386478894638,371785000,440195000
5488,83b20a4a6db5540fd165654f6f8346c7.1,2021-06-30 00:00:00 UTC,2021-06-30 08:20:00 UTC,5.4295664447,162.82208169605,371785000,440195000
5489,5c6a3083ec9b5636701cdd6723510307.1,2019-07-12 02:10:00 UTC,2019-07-12 07:50:00 UTC,-3.991834840033333,172.05773551671365,371785000,440574000
5490,79b3a97de7c6d56370de39191e2c0641.1,2020-05-16 19:00:00 UTC,2020-05-17 07:50:00 UTC,-8.932884407167105,179.57540264289065,371785000,440823000
5491,3ba4844b40f7d5dadf17df7a264222ce.1,2021-09-04 20:00:00 UTC,2021-09-05 08:10:00 UTC,5.179308084527778,162.84056322350412,371785000,440226000
5492,8f34d18924b832de365f79682ba79b08.1,2020-11-27 19:10:00 UTC,2020-11-28 23:10:00 UTC,-9.012366622919584,179.4820752248413,371785000,440575000
5493,dece626a9450a59a759bbbd4a823dd61.1,2020-11-13 06:30:00 UTC,2020-11-13 10:40:00 UTC,-8.875575496500002,179.61553520725002,371785000,440823000
5494,41d1310e86c15a94d05ff8be87c361c9.1,2020-05-20 18:20:00 UTC,2020-05-21 10:10:00 UTC,-8.9576483834311,179.56369558295637,371785000,440479000
5495,b08cf3cfee49b7a2b26574f4a861b82d.1,2020-11-26 18:50:00 UTC,2020-11-27 09:40:00 UTC,-9.010975179307948,179.57171675933878,371785000,440575000
5496,1ae193667219f840c7d6732c4120e172.1,2021-09-05 20:00:00 UTC,2021-09-06 02:00:00 UTC,5.155986957468572,162.90481232597645,371785000,440226000
5497,bbf8fabce149073fa09e09fe5a06dedb.1,2020-11-24 17:40:00 UTC,2020-11-25 06:50:00 UTC,-8.957579215482692,179.51574041759886,371785000,440226000
5498,dc8fbcd4422f2337087fbccde7f5ab0f.1,2020-10-29 18:50:00 UTC,2020-10-30 12:00:00 UTC,-9.02088550952234,179.52240638704924,371785000,440167000
5499,6007e192cdd7035c6df1c129e15be51d.1,2020-05-21 18:50:00 UTC,2020-05-22 09:20:00 UTC,-8.959674925688372,179.5856101819371,371785000,440479000
5500,df5fee50e8ffe07afda358eab8beae7a.1,2020-11-20 02:20:00 UTC,2020-11-20 11:50:00 UTC,-8.955719533949999,179.55965189760002,371785000,441493000
5501,bf397f2d882b000e5edf86037dd3778b.1,2020-05-29 18:00:00 UTC,2020-05-29 20:30:00 UTC,-8.9896828924,179.6307867886,371785000,440195000
5502,607b9ab743601096dcd5fd0b4deda690.1,2021-09-03 04:40:00 UTC,2021-09-03 10:50:00 UTC,5.125642751444898,163.01924793279014,371785000,440226000
5503,9406fab1469193e74a0d7204cc15e19c.1,2020-11-19 19:00:00 UTC,2020-11-19 23:10:00 UTC,-8.948126829949999,179.53115439395,371785000,440167000
5504,7de49024e6ecc4e450f12877d14c485f.1,2021-07-02 19:10:00 UTC,2021-07-03 03:30:00 UTC,5.387230537378572,162.8339239436447,371785000,441024000
